,Station_ID,lonWGS84,latWGS84,xWGS84_UTM10N,yWGS84_UTM10N,zWGS84,OG,FAA,SBA,TTC,CBA,ISO
1674,G439,-122.5682847069,39.0269006048,537368.899,4319850.43,312.23247,979968.4,-8.85,-47.04,2.15,-45.35,-13.08
1675,G440,-122.5427841143,39.0432327445,539567.108,4321673.63,348.25113,979957.81,-9.78,-52.01,3.47,-49.04,-16.65
1676,G441,-122.5267838433,39.06056601,540941.757,4323604.234,412.92506,979954.74,5.55,-43.9,2.76,-41.72,-9.19
1677,G442,-122.5444504506,39.0627320736,539412.064,4323836.802,694.86755,979889.45,27.05,-53.95,8.5,-46.33,-13.55
1678,G443,-122.6157869008,39.0983985654,533223.607,4327766.322,365.85706,979960.96,-6.16,-50.32,5.96,-44.89,-9.45
1679,G445,-122.5419517801,39.1390630273,539585.529,4332308.619,399.38596,979949.59,-10.78,-58.7,2.22,-57.04,-21.81
1680,G446,-122.6422881456,39.2230611694,530877.446,4341591.346,968.44815,979853.76,61.31,-50.22,6.38,-44.94,-4.76
1681,G447,-122.680955472,39.2328941247,527535.858,4342670.101,1514.22133,979734.04,108.99,-63.59,19.53,-45.48,-4.68
1682,G448,-122.7392911149,39.1527300798,522526.642,4333757.786,1148.09727,979807.62,76.87,-54.78,13.14,-42.88,-4.95
1683,G449,-122.8177944098,39.1643970724,515740.932,4335035.968,954.1885,979851.46,59.88,-50.08,5.63,-45.54,-7.55
1684,G456,-122.5569524465,39.1732280643,538270.62,4336093.641,663.19001,979904.85,22.79,-54.63,4.23,-51.24,-14.78
1685,G457,-122.7126231198,39.1540638743,524830.434,4333912.762,1194.72761,979794.8200000001,78.33,-58.54,17.18,-42.62,-4.68
1686,G458,-122.6829551221,39.1413971258,527398.776,4332515.616,1248.30361,979785.4,86.58,-56.29,14.99,-42.59,-5.38
1687,G459,-122.6211209707,39.1872279013,532721.209,4337622.159,625.93092,979914.9299999999,20.07,-53.16,5.31,-48.66,-9.98
1688,G460,-122.5977876344,39.2140611138,534723.145,4340608.666,1148.73784,979807.04,71.04,-60.68,11.83,-50.08,-11.49
1689,UB31,-122.8547955849,39.1227319225,512551.757,4330406.456,378.58565,979970.24,4.92,-40.68,2.99,-38.23,-2.63
1690,UB35,-122.7366240182,39.16872951,522751.939,4335533.978,742.43751,979893.22,35.92,-50.34,5.48,-45.78,-6.71
1691,UB37,-122.6789550023,39.1653962547,527735.041,4335180.119,581.13597,979921.63,14.88,-53.33,7.23,-46.87,-8.08
1692,UB38,-122.6456210257,39.165396005,530614.767,4335190.812,470.12312,979941.23,0.25,-55.55,7.29,-48.9,-10.45
1693,UB39,-122.6131207294,39.1628956259,533423.656,4334924.803,442.00124,979945.34,-4.07,-56.73,6.68,-50.66,-12.9
1694,UB40,-122.5764527877,39.1528957348,536596.701,4333829.217,420.54011,979947.74,-7.37,-57.64,5.36,-52.87,-16.31
1695,UB41,-122.5641195324,39.1545626158,537661.474,4334019.245,413.19183,979948.24,-9.27,-58.73,5.09,-54.21,-17.91
1696,UB42,-122.5447859931,39.155728541,539331.312,4334156.836,417.41636,979949.54,-6.76,-56.69,2.32,-54.95,-19.16
1697,UB43,-122.5152850356,39.1678952645,541873.046,4335520.24,456.73184,979942.03,-3.21,-57.55,4.1,-54.07,-18.96
1698,CH148,-122.580781986,38.5754127799,536516.847,4269744.702,79.91608,979993.99,-14.73,-27.05,2.69,-24.52,-11.89
1699,G-135,-122.9107988053,39.1647302571,507706.146,4335060.924,381.03289,979967.1799999999,-1.11,-46.98,2.07,-45.45,-9.03
1700,G-136,-122.9262996933,39.2087294542,506363.046,4339942.518,403.78113,979963.26,-1.96,-50.36,4.3,-46.63,-8.27
1701,G-387,-122.6444539873,39.1423968101,530725.588,4332638.883,1008.04065,979833.35,60.36,-55.63,8.39,-48.38,-11.31
1702,G-389,-122.7944597212,39.2428945433,517737.089,4343751.541,664.28142,979907.75,19.71,-57.78,6.16,-52.46,-9.85
1703,H-44,-122.9156304595,39.0430690727,507301.276,4321559.408,379.29368,979973.3,15.36,-30.36,1.39,-29.51,0.34
1704,NP090,-122.5066124362,38.490081703,543028.366,4260308.184,114.70953,979996.89,6.47,-9.76,6.32,-3.64,6.38
1705,NP701,-122.5316134054,38.515746963,540833.524,4263144.675,432.37866,979931.77,37.08,-14.69,3.44,-11.85,-1.28
1706,NP702,-122.5322804106,38.5107471324,540778.195,4262589.584,472.72859,979923.9299999999,42.13,-14.16,3.47,-11.32,-1.01
1707,NP703,-122.5389465449,38.4872479703,540210.067,4259979.129,562.0813,979911.15,59.0,-7.29,4.73,-3.29,5.73
1708,NP704,-122.545780772,38.485248089,539615.122,4259754.255,493.79644,979925.74,52.7,-5.95,3.73,-2.88,5.95
1709,NP705,-122.552614012,38.4862481079,539018.613,4259862.301,368.06164,979951.14,39.22,-5.36,3.4,-2.48,6.3
1710,NP706,-122.5321133025,38.4855819825,540806.96,4259797.274,484.8391,979928.58,52.75,-4.9,3.69,-1.86,7.27
1711,NP707,-122.5291131698,38.479415174,541072.119,4259114.326,522.8619,979919.81,56.26,-5.64,4.44,-1.9,7.0
1712,NP708,-122.5249459775,38.4724154036,541439.602,4258339.485,592.50066,979904.04,62.59,-7.1,5.79,-2.09,6.54
1713,NP709,-122.5327802384,38.4692485581,540757.988,4257984.59,691.2718,979880.16,69.47,-11.28,7.62,-4.53,3.74
1714,NP710,-122.5242800108,38.4854149365,541490.243,4259782.239,480.03589,979930.13,52.84,-4.27,4.64,-0.29,9.0
1715,NP711,-122.53294636,38.4920817661,540730.645,4260518.135,464.76824,979932.0,49.4,-6.0,4.18,-2.45,6.98
1716,NP712,-122.5396136343,38.5034144212,540142.915,4261772.704,587.51263,979904.66,58.92,-10.21,4.84,-6.14,3.62
1717,NP713,-122.5406136907,38.5094142227,540052.392,4262438.021,548.39077,979911.96,53.62,-11.13,3.8,-8.06,1.99
1718,NP729,-122.5099456368,38.5169138795,542721.822,4263283.998,266.02013,979956.51,10.41,-22.76,3.25,-19.9,-8.8
1719,NP730,-122.5376136405,38.5249136852,540305.314,4264159.193,473.757,979920.62,37.88,-18.52,3.73,-15.43,-4.58
1720,NP731,-122.5314464254,38.5237466986,540843.561,4264032.422,503.00481,979911.6,37.99,-21.68,4.91,-17.45,-6.54
1721,NP880,-122.5836150232,38.5880795269,536263.698,4271149.13,83.1474,979999.03,-9.82,-22.5,1.97,-20.69,-7.47
1722,NP881,-122.5674476184,38.5804124401,537675.757,4270304.866,71.28783,979998.37,-13.46,-24.82,2.12,-22.84,-9.69
1723,NP885,-122.5934484495,38.5692459579,535416.532,4269055.451,208.56629,979963.98,-4.49,-31.22,2.03,-29.51,-17.53
1724,NP886,-122.6224493324,38.6112453153,532870.97,4273705.082,155.95784,979986.79,-1.65,-22.47,2.68,-20.05,-6.49
1725,NP887,-122.6296166653,38.6122458423,532246.506,4273813.563,151.72504,979988.3,-1.53,-21.89,3.0,-19.14,-5.67
1726,NP888,-122.6199490238,38.6265794529,533081.613,4275407.523,176.15507,979982.71,-0.88,-23.96,5.87,-18.37,-3.92
1727,NP889,-122.6212832662,38.6185790954,532969.136,4274519.288,242.38395,979969.47,7.04,-23.45,3.05,-20.77,-6.81
1728,NP890,-122.5816151105,38.5474133577,536458.418,4266637.46,512.88756,979899.52,26.86,-33.91,4.45,-30.15,-19.16
1729,NP891,-122.5709478139,38.5502460824,537386.512,4266956.072,363.96234,979928.5700000001,9.72,-34.39,4.18,-30.73,-19.27
1730,NP892,-122.5856152172,38.5624130217,536102.341,4268300.293,181.59195,979968.27,-7.92,-31.63,3.06,-28.86,-17.04
1731,NP893,-122.5559473284,38.5544128318,538691.389,4267424.635,337.62004,979932.74,5.39,-35.77,4.55,-31.7,-19.73
1732,NP894,-122.5342806052,38.5664124297,540572.526,4268765.495,58.71071,979999.17,-15.3,-25.25,2.16,-23.22,-10.13
1733,NP895,-122.5527811959,38.531913473,538979.406,4264929.373,578.71252,979894.48,43.5,-24.64,6.43,-18.97,-8.12
1734,PL1,-122.8986301556,39.1033995873,508765.003,4328255.939,375.9674,979969.3,4.94,-40.39,1.51,-39.41,-5.91
1735,PL10,-122.7429568802,38.992236863,522260.262,4315946.518,375.25427,979958.84,4.13,-41.13,3.39,-38.28,-7.22
1736,PL11,-122.7312895031,38.9629049789,523280.276,4312694.45,375.52141,979955.12,3.1,-42.2,4.2,-38.53,-8.64
1737,PL12,-122.6884540544,38.9510721408,526995.908,4311393.169,375.50808,979965.65,14.67,-30.62,1.87,-29.29,0.46
1738,PL13,-122.6741204209,38.9447383008,528240.454,4310694.644,375.33959,979961.19,10.73,-34.55,2.81,-32.28,-2.71
1739,PL14,-122.6539526291,38.9395723464,529990.358,4310127.817,375.17697,979958.9299999999,8.88,-36.38,3.45,-33.47,-4.04
1740,PL15,-122.7247884952,38.8837406758,523870.016,4303911.277,754.35572,979861.15,33.01,-54.68,2.95,-52.66,-26.54
1741,PL16,-122.7226214908,38.8932403471,524054.764,4304966.017,870.48084,979836.3200000001,43.16,-57.52,5.47,-53.08,-26.58
1742,PL18,-122.7264566195,39.0242354557,523678.537,4319501.613,376.73846,979964.9,7.78,-37.63,2.8,-35.37,-2.75
1743,PL19,-122.7762926499,39.0427350493,519359.564,4321542.761,375.0761,979970.3,11.03,-34.2,2.67,-32.06,0.9
1744,PL2,-122.9024632313,39.0934000022,508434.766,4327145.892,377.15231,979971.1799999999,8.08,-37.38,1.5,-36.42,-3.58
1745,PL20,-122.7807928424,39.0587344045,518965.839,4323317.297,376.35252,979969.1799999999,8.87,-36.49,4.24,-32.79,0.89
1746,PL21,-122.7819588828,39.0714008845,518861.582,4324722.685,377.01979,979966.03,4.78,-40.65,3.57,-37.61,-3.35
1747,PL22,-122.8041266762,39.0993997925,516937.265,4327825.438,377.0979,979969.13,5.41,-40.02,3.91,-36.65,-1.3
1748,PL23,-122.7449573376,39.0354021661,522073.597,4320736.153,377.54115,979964.21,6.34,-39.16,3.91,-35.79,-2.8
1749,PL24,-122.6724542778,39.0195693233,528354.976,4318999.243,375.67499,979963.81,6.77,-38.52,1.52,-37.53,-4.91
1750,PL25,-122.6724537287,38.972404242,528373.853,4313765.269,376.15308,979967.03,14.35,-31.01,1.62,-29.92,0.77
1751,PL26,-122.6981218987,38.9770711177,526148.614,4314275.475,377.06183,979964.9,12.09,-33.37,1.34,-32.57,-1.78
1752,PL27,-122.6492867136,38.9594045677,530386.264,4312330.155,376.43024,979963.49,12.06,-33.34,1.1,-32.77,-2.54
1753,PL28,-122.71362084,38.8245766321,524859.213,4297348.906,798.18729,979852.27,42.9,-49.7,4.72,-45.95,-22.6
1754,PL4,-122.9126304838,39.058568441,507559.239,4323279.65,375.5239,979975.19,14.7,-30.59,1.36,-29.76,0.96
1755,PL6,-122.8474611277,39.0270698737,513203.577,4319791.63,375.19562,979959.9299999999,2.14,-43.12,1.29,-42.37,-11.47
1756,PL7,-122.8039598198,39.0184031877,516971.072,4318837.087,374.94634,979963.1799999999,6.06,-39.17,1.55,-38.15,-6.79
1757,PL8,-122.7877931177,39.0069035881,518373.589,4317564.098,376.1757,979965.46,9.73,-35.63,2.76,-33.4,-2.28
1758,PL9,-122.7521246696,39.0212357753,521457.556,4319162.368,375.63206,979963.64,6.46,-38.84,1.63,-37.74,-5.5
1759,SFO36,-122.6319497511,38.6025801416,532047.68,4272740.2,117.56492,979993.75,-5.76,-22.29,2.31,-20.19,-7.29
1760,W100,-122.7881239802,38.8940748284,518374.049,4305043.391,843.77054,979845.63,44.17,-53.53,3.6,-50.93,-25.51
1761,W101,-122.8052917754,38.9057405284,516882.481,4306334.609,836.89321,979846.28,41.68,-55.26,5.69,-50.57,-24.94
1762,W102,-122.7949573016,38.8999076703,517780.003,4305689.303,873.48283,979837.97,45.16,-55.86,6.5,-50.39,-24.85
1763,W103,-122.7746233059,38.8755753598,519549.908,4302993.327,822.28284,979848.87,42.42,-52.87,3.98,-49.89,-25.09
1764,W104,-122.7971247186,38.8549098328,517603.155,4300695.523,906.34602,979836.76,58.09,-46.62,7.47,-40.21,-17.04
1765,W105,-122.8756287582,38.9987370593,510769.717,4316643.789,384.2518,979968.53,16.06,-30.22,1.29,-29.47,-0.68
1766,W106,-122.8381278199,39.0274028474,514011.392,4319829.977,375.05739,979959.21,1.34,-43.9,1.29,-43.15,-12.03
1767,W107,-122.8897964451,39.0244027685,509539.442,4319490.367,375.60766,979973.33,15.91,-29.4,1.28,-28.65,1.02
1768,W108,-122.9131302992,39.0337354392,507518.627,4320523.841,376.37643,979972.4299999999,14.42,-30.97,1.39,-30.12,-0.66
1769,W109,-122.9087974058,39.086733286,507887.742,4326405.499,506.67034,979950.37,27.83,-32.13,4.08,-28.73,3.47
1770,W110,-122.9266309297,39.0717339064,506346.737,4324739.582,469.13151,979960.29,27.51,-28.26,3.77,-25.13,5.76
1771,W111,-122.9574646292,39.0454020958,503680.857,4321815.783,473.9358,979961.0700000001,32.12,-24.19,3.06,-21.77,6.75
1772,W117,-122.8499599138,38.9362395817,513003.89,4309711.76,414.36494,979945.64,8.01,-41.65,2.11,-40.12,-13.73
1773,W123,-122.8266261356,38.8564101994,515043.048,4300856.744,977.78781,979821.5,64.74,-47.97,9.29,-39.79,-17.35
1774,W124,-122.8051249301,38.837077621,516913.211,4298715.202,903.77088,979835.69,57.81,-46.61,6.39,-41.28,-19.26
1775,W131,-122.8112922716,38.8420775251,516376.801,4299268.908,978.57314,979815.5700000001,60.32,-52.47,9.59,-44.0,-21.92
1776,W132,-122.8176256419,38.8499103183,515825.43,4300136.984,993.94645,979814.27,63.07,-51.45,10.75,-41.82,-19.5
1777,W133,-122.7842908532,38.8277436319,518723.848,4297683.49,985.45117,979817.73,65.86,-47.7,7.76,-41.06,-19.11
1778,W134,-122.7729573575,38.9735718132,519667.343,4313868.335,1274.89368,979742.0700000001,66.52,-79.41,28.3,-52.42,-23.36
1779,W135,-122.7691249152,38.989571153,519994.824,4315644.63,1179.96089,979763.67,57.42,-77.88,31.54,-47.59,-17.65
1780,W136,-122.7726249017,38.9829044401,519693.556,4314904.056,1056.20885,979801.21,57.38,-64.07,14.34,-50.91,-21.23
1781,W137,-122.7932917877,38.9519057566,517911.346,4311459.847,504.71079,979920.41,9.23,-50.52,3.8,-47.4,-19.04
1782,W138,-122.7611234227,38.9565724085,520697.393,4311984.522,651.98205,979890.14,23.97,-52.26,4.95,-48.14,-19.16
1783,W140,-122.7459545556,38.7939111475,522061.928,4293937.73,1113.61353,979787.92,78.56,-49.34,11.03,-39.52,-18.68
1784,W141,-122.748121613,38.7919112496,521874.347,4293715.286,1113.60255,979786.78,77.6,-50.3,11.78,-39.73,-19.04
1785,W143,-122.6844532194,38.9012398315,527361.722,4305864.469,637.30102,979896.3200000001,30.53,-44.06,2.19,-42.69,-15.24
1786,W144,-122.6899534053,38.9002398979,526885.166,4305751.872,638.21614,979894.55,29.13,-45.57,2.21,-44.18,-16.82
1787,W145,-122.6954534583,38.8865743735,526413.298,4304233.811,701.92102,979877.59,33.03,-48.79,3.02,-46.66,-20.0
1788,W146,-122.7269546438,38.89940718,523676.937,4305649.214,737.29107,979865.39,30.6,-55.18,4.57,-51.52,-24.68
1789,W149,-122.9049621186,38.8939084308,508241.773,4305007.887,824.27854,979866.79,59.38,-36.16,5.58,-31.57,-9.34
1790,W150,-122.8134579678,38.8792415654,516180.429,4303392.562,781.68591,979865.56,46.28,-44.48,4.42,-41.01,-16.86
1791,W3,-122.765289735,38.8132438161,520377.305,4296078.542,1102.4104,979793.15,78.63,-48.02,9.92,-39.3,-17.81
1792,W32,-122.7749563137,38.8225776498,519535.511,4297112.186,996.29783,979816.59,68.52,-46.26,7.8,-39.59,-17.72
1793,W34,-122.7916242347,38.8314106192,518086.372,4298088.932,935.85143,979828.4,60.91,-47.1,7.09,-41.09,-19.08
1794,W36,-122.7699560286,38.8185777069,519970.692,4296669.402,1009.47362,979814.61,70.95,-45.29,7.34,-39.09,-17.34
1795,W4,-122.7666227969,38.8134108336,520261.522,4296096.779,1092.98844,979795.53,78.09,-47.5,9.7,-39.0,-17.53
1796,W47,-122.7114530762,38.7845778976,525061.394,4292910.932,596.84647,979899.42,31.51,-38.57,4.64,-34.71,-13.31
1797,W48,-122.7201203916,38.7834110614,524309.0,4292779.113,623.06767,979891.79,32.07,-40.95,5.6,-36.15,-15.01
1798,W49,-122.7209533897,38.7812441386,524237.383,4292538.434,660.82565,979884.85,36.97,-40.27,5.42,-35.69,-14.71
1799,W50,-122.7234534623,38.7797442217,524020.735,4292371.333,716.69568,979872.92,42.41,-41.08,5.53,-36.45,-15.65
1800,W51,-122.7332875262,38.7725785783,523168.868,4291573.647,939.2628,979829.05,67.83,-40.57,6.26,-35.4,-15.39
1801,W59,-122.7271204846,38.7760783865,523703.432,4291963.59,844.04971,979848.13,57.23,-40.52,6.78,-34.75,-14.33
1802,W60,-122.7286215437,38.8757409629,523540.202,4303022.561,765.32566,979855.24,31.19,-57.72,3.62,-55.04,-29.37
1803,W61,-122.7462892631,38.8872407267,522004.1,4304294.271,1183.21634,979755.46,59.29,-76.38,17.89,-59.75,-34.13
1804,W63,-122.7096212966,38.8740750256,525188.932,4302842.765,1096.04414,979780.55,58.66,-67.26,14.87,-53.59,-27.99
1805,W64,-122.7354538447,38.77791147,522978.972,4292164.875,986.12995,979816.66,69.42,-44.22,10.5,-34.85,-14.6
1806,W65,-122.7284532891,38.7687446046,523590.074,4291149.437,1018.7096,979809.6799999999,73.31,-43.98,11.69,-33.44,-13.6
1807,W89,-122.655118168,38.8015766756,529947.193,4294814.188,764.55635,979864.08,46.4,-42.45,8.36,-35.03,-12.03
1808,W90,-122.6462847072,38.7919098469,530718.382,4293744.412,758.41093,979864.42,45.71,-42.46,12.43,-30.96,-8.36
1809,W91,-122.6281179487,38.8584076973,532266.049,4301129.821,429.35775,979939.11,12.97,-38.36,2.59,-36.37,-10.26
1810,W93,-122.6801190694,38.7982430726,527777.573,4294436.374,890.45092,979834.69,56.13,-46.8,10.07,-37.78,-15.36
1811,W94,-122.6847863896,38.8072428568,527368.832,4295433.651,1038.32322,979801.62,67.87,-51.61,10.82,-41.95,-19.24
1812,W95,-122.6844524959,38.8145766234,527395.014,4296247.564,1085.59635,979792.27,72.44,-52.32,10.34,-43.18,-20.11
1813,W96,-122.6732861316,38.8194093439,528362.534,4296787.247,818.89816,979851.37,48.85,-46.07,6.52,-40.54,-16.92
1814,W97,-122.6626189887,38.8362416985,529281.672,4298658.467,793.89821,979855.35,43.63,-48.49,6.99,-42.47,-17.88
1815,W98,-122.6872868997,38.8307421459,527142.8,4298040.575,936.89373,979825.19,58.05,-50.07,6.54,-44.61,-20.68
1816,W99,-122.7427894958,38.8670756197,522313.937,4302057.42,842.41686,979841.85,42.36,-55.19,3.38,-52.82,-27.85
1817,05HEA007,-122.6386170174,38.6022462171,531467.277,4272700.841,164.16008,979985.3,0.2,-21.55,1.84,-19.97,-7.28
1818,05HEA008,-122.6249494643,38.5997456582,532658.511,4272428.141,114.35568,979994.73,-5.51,-21.69,1.91,-19.98,-7.05
1819,05HEA009,-122.6304496776,38.5924134122,532182.838,4271612.585,133.10668,979987.6799999999,-6.12,-24.4,2.17,-22.45,-10.08
1820,05HEA010,-122.6267835329,38.5930803582,532501.809,4271687.883,116.0426,979992.22,-6.91,-23.28,2.01,-21.46,-8.95
1821,05HEA011,-122.623949432,38.5965797341,532747.03,4272077.194,103.3106,979994.16,-9.21,-24.15,1.99,-22.34,-9.56
1822,05HEA012,-122.6221163699,38.5924128266,532908.559,4271615.472,151.64147,979983.89,-4.19,-24.55,1.88,-22.92,-10.35
1823,05HEA013,-122.6051157822,38.5784129965,534395.763,4270068.227,104.92476,979991.24,-10.02,-25.15,2.61,-22.73,-10.47
1824,05HEA014,-122.616283187,38.5780801265,533423.195,4270027.169,192.54704,979972.51,-1.68,-26.61,2.14,-24.77,-12.85
1825,05HEA015,-122.617283205,38.5847459741,533333.008,4270766.472,141.1692,979984.81,-5.83,-25.01,1.8,-23.44,-11.16
1826,05HEA016,-122.6246164905,38.5830800903,532695.063,4270578.984,183.49936,979975.9,-1.52,-25.44,1.79,-23.94,-11.95
1827,05HEA017,-122.5257803038,38.5537457547,541320.31,4267363.742,67.48225,979994.77,-15.87,-26.8,2.46,-24.48,-11.85
1828,05HEA018,-122.5231131803,38.55874569,541549.828,4267919.755,58.56427,979999.08,-14.75,-24.69,2.1,-22.71,-9.81
1829,05HEA019,-122.5206131,38.5635795622,541764.857,4268457.272,57.5173,980001.01,-13.58,-23.4,2.16,-21.36,-8.19
1830,05HEA020,-122.5187800415,38.567412461,541922.329,4268883.419,61.86333,980001.62,-11.97,-22.27,2.38,-20.02,-6.64
1831,05HEA021,-122.5152799463,38.5779121732,542221.102,4270050.11,87.32644,979999.33,-7.35,-20.49,3.68,-16.98,-3.07
1832,05HEA022,-122.5194460795,38.5770792058,541858.696,4269955.774,77.52953,980001.12,-8.51,-20.56,3.04,-17.66,-3.85
1833,05HEA023,-122.5487810752,38.574912292,539304.637,4269702.369,69.46025,979998.4,-13.51,-24.66,2.71,-22.09,-8.86
1834,05HEA024,-122.5541142506,38.5730793677,538841.061,4269496.713,76.67435,979996.28,-13.24,-25.2,2.18,-23.16,-10.11
1835,05HEA025,-122.5561143271,38.5672455151,538669.961,4268848.524,63.67229,979994.6,-18.41,-28.92,2.55,-26.5,-13.78
1836,05HEA026,-122.5589474182,38.5649125905,538424.392,4268588.466,66.96031,979992.47,-19.32,-30.2,3.03,-27.3,-14.76
1837,05HEA028,-122.622282831,38.7220778229,532834.81,4286003.7,364.69597,979955.41,21.46,-22.67,2.4,-20.79,-1.27
1838,05HEA029,-122.626616416,38.718911203,532459.524,4285650.767,421.63902,979942.61,26.5,-24.0,2.89,-21.69,-2.43
1839,05HEA030,-122.6287834966,38.7155782904,532272.631,4285280.161,449.86201,979935.99,28.89,-24.77,3.52,-21.87,-2.84
1840,05HEA031,-122.634783735,38.7130784191,531752.089,4285000.663,531.64312,979919.99,38.34,-24.47,3.83,-21.35,-2.59
1841,05HEA032,-122.6511174073,38.7070787548,530334.563,4284329.369,792.91142,979862.34,61.82,-30.23,7.27,-23.91,-5.93
1842,05HEA039,-122.6634509361,38.7075789565,529261.983,4284380.864,740.86575,979872.63,56.01,-30.21,5.58,-25.54,-7.73
1843,05HEA040,-122.6682851356,38.708412022,528841.328,4284471.773,733.82089,979873.33,54.47,-30.97,5.3,-26.58,-8.81
1844,05HEA041,-122.6769515012,38.7080791936,528087.949,4284432.148,828.60011,979852.91,63.32,-32.72,7.97,-25.75,-8.22
1845,05HEA042,-122.685618846,38.7100793006,527333.59,4284651.47,860.29537,979845.34,65.35,-34.24,9.16,-26.1,-8.65
1846,05HEA043,-122.6914520725,38.7120793563,526825.677,4284871.684,872.48956,979843.15,66.75,-34.21,9.38,-25.85,-8.41
1847,05HEA044,-122.6972862797,38.7164123586,526316.851,4285350.807,906.94879,979837.37,71.21,-33.6,9.89,-24.77,-7.24
1848,05HEA045,-122.6976192545,38.7229122275,526285.523,4286071.976,914.30092,979834.96,70.48,-35.15,9.2,-27.01,-9.11
1849,SRO1,-122.8386272811,38.9780718724,513977.863,4314355.582,391.87145,979956.37,8.08,-39.05,1.53,-38.08,-9.37
1850,SRO2,-122.8461276017,38.9822377134,513327.415,4314816.744,390.34472,979958.89,9.76,-37.2,1.42,-36.33,-7.58
1851,SRO3,-122.8461277188,38.9894044218,513326.061,4315612.04,387.00486,979960.23,9.44,-37.15,1.39,-36.31,-7.21
1852,SRO4,-122.8571280792,38.9904043944,512373.204,4315721.456,383.94616,979964.03,12.21,-34.04,1.33,-33.26,-4.4
1853,SRO5,-122.861795272,38.9934042781,511968.503,4316053.732,383.94834,979966.5,14.41,-31.84,1.31,-31.07,-2.18
1854,SRO6,-122.8756286896,38.9932372864,510770.557,4316033.474,384.85169,979966.08,14.29,-32.06,1.3,-31.31,-2.8
1855,SRO7,-122.8942962446,38.99357105,509153.903,4316068.469,385.14418,979966.52,14.79,-31.59,1.39,-30.75,-2.74
